VehicleMake,VehicleModel,Total,PASS,PASS %,FAIL,FAIL %,Vehicle and Safety Equipment,Vehicle and Safety Equipment %,Lighting and Electrical,Lighting and Electrical %,Steering and Suspension,Steering and Suspension %,Braking Equipment,Braking Equipment %,Wheels and Tyres,Wheels and Tyres %,"Engine, Noise and Exhaust","Engine, Noise and Exhaust %",Chassis and Body,Chassis and Body %,Side Slip Test,Side Slip Test %,Suspension Test,Suspension Test %,Light test,Light test %,Brake Test,Brake Test %,Emmissions,Emmissions %,OTHER,OTHER %,Incompletable,Incompletable %
VAUXHALL,CORSA,1625,771,0,854,0,165,0,282,0,325,0,104,0,209,0,184,0,42,0,195,0,207,0,115,0,138,0,61,0,5,0,2,0
VAUXHALL,CORSA CDTI CLUB 5DR,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAUXHALL,FRONTERA,2,0,0,2,100,1,50,0,0,1,50,2,100,1,50,0,0,0,0,0,0,0,0,0,0,2,100,0,0,1,50,0,0
VAUXHALL,INSIGNIA,4098,2741,0,1357,0,302,0,289,0,296,0,97,0,361,0,48,0,18,0,64,0,342,0,257,0,108,0,50,0,9,0,2,0
VAUXHALL,MERIVA,206,112,2,94,2,12,0,38,1,36,1,36,0,32,0,17,0,0,0,23,0,12,0,12,0,37,0,11,0,0,0,0,0
VAUXHALL,MOKKA,3,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAUXHALL,OTHER,2590,780,0,1810,0,361,0,680,0,776,0,488,0,489,0,380,0,192,0,495,0,322,0,236,0,657,0,252,0,11,0,2,0
VAUXHALL,SIGNIUM,15,4,10,11,22,1,1,2,4,7,18,1,1,2,7,2,2,0,0,4,8,4,6,2,2,1,1,1,1,0,0,0,0
VAUXHALL,TIGRA,4,4,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAUXHALL,VECTRA,2603,783,0,1820,0,486,0,570,0,1001,0,557,0,462,0,262,0,111,0,481,0,645,0,192,0,616,0,168,0,16,0,0,0
VAUXHALL,VIVARO,25,12,18,13,13,2,2,5,6,6,3,4,6,4,3,2,0,1,4,6,3,0,0,0,0,4,6,0,0,0,0,0,0
VAUXHALL,VX220,2,1,50,1,50,1,50,0,0,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,0,0,0,1,50,0,0,0,0
VAUXHALL,VXR8,1,0,0,1,100,0,0,1,100,0,0,0,0,1,100,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0
VAUXHALL,ZAFIRA,1532,681,0,851,0,159,0,314,0,350,0,178,0,215,0,62,0,39,0,252,0,147,0,170,0,202,0,96,0,4,0,0,0
VAUXHALL,ZAFIRA 1.8 COMFORT 16V 5DR,2,0,0,2,100,1,50,2,100,2,100,0,0,0,0,1,50,0,0,1,50,1,50,2,100,1,50,1,50,0,0,0,0
VAUXHALL,ZAFIRA CLUB 16V 05 DR,1,0,0,1,100,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAUXHALL,ZAFIRA CLUB 5DR,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAUXHALL,ZAFIRA DESIGN 5DR,1,0,0,1,100,0,0,0,0,1,100,1,100,0,0,0,0,0,0,1,100,0,0,0,0,1,100,0,0,0,0,0,0
VAUXHALL,ZAFIRA LIFE 16V,1,0,0,1,100,1,100,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,100,1,100,0,0,0,0,0,0
VINTAGE MOTOR COMPANY,BARNSDALE,1,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0
VOLKSWAGEN,1200,59,17,1,42,5,11,1,15,1,14,1,3,0,10,1,4,0,1,0,16,2,6,0,6,0,3,0,11,1,1,0,0,0
VOLKSWAGEN,1600,1,0,0,1,100,1,100,1,100,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOLKSWAGEN,BEETLE,2406,1162,0,1244,0,251,0,628,0,268,0,73,0,343,0,185,0,61,0,245,0,42,0,116,0,99,0,223,0,16,0,2,0
VOLKSWAGEN,BORA,7740,2633,0,5107,0,1259,0,2023,0,1889,0,1044,0,1436,0,831,0,457,0,1773,0,484,0,726,0,1273,0,1074,0,46,0,5,0
VOLKSWAGEN,BORA 1.9 TDI S 90 BHP 4DR,1,0,0,1,100,0,0,1,100,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOLKSWAGEN,BORA 1.9 TDI SE 115BHP 4DR,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOLKSWAGEN,CADDY,431,267,1,164,1,44,0,30,0,34,0,20,0,51,0,28,0,9,0,26,0,13,0,13,0,19,0,10,0,3,0,16,0
VOLKSWAGEN,CADDY 1.9D,53,36,8,17,6,1,0,2,0,4,0,1,1,4,1,1,0,0,0,0,0,7,1,1,0,3,2,2,0,0,0,1,0
VOLKSWAGEN,CADDY MAXI LIFE 1.6 5DR,3,2,50,1,16,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOLKSWAGEN,CARAVELLE,77,49,13,28,9,6,1,10,4,7,2,7,2,5,1,6,1,1,0,6,2,4,0,6,1,8,2,4,1,0,0,1,0
VOLKSWAGEN,CC,386,300,0,86,0,20,0,33,0,4,0,0,0,32,0,0,0,0,0,1,0,2,0,7,0,0,0,1,0,1,0,0,0
VOLKSWAGEN,CORRADO,60,15,2,45,10,8,1,15,3,16,3,12,2,21,5,9,2,10,3,14,4,4,0,8,1,9,1,5,2,0,0,0,0
VOLKSWAGEN,DERBY,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOLKSWAGEN,EOS,262,142,1,120,0,13,0,27,0,22,0,4,0,68,0,9,0,3,0,19,0,9,0,3,0,8,0,6,0,1,0,0,0
VOLKSWAGEN,FOX,699,383,0,316,0,77,0,90,0,70,0,9,0,90,0,59,0,15,0,67,0,19,0,38,0,13,0,36,0,5,0,0,0
VOLKSWAGEN,GOLF,68774,35357,0,33417,0,6901,0,11950,0,9402,0,6366,0,10127,0,4827,0,2699,0,7240,0,3753,0,4599,0,7358,0,5208,0,347,0,16,0
VOLKSWAGEN,GOLF 1.4 S 75BHP 3DR,1,0,0,1,100,0,0,0,0,1,100,0,0,1,100,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0
VOLKSWAGEN,GOLF 1.6 TDI S 90PS 5DR,4,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOLKSWAGEN,GOLF 1.8 GL 90BHP 5DR,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOLKSWAGEN,GOLF 1.8 GTI 16V,44,10,10,34,23,8,8,19,12,10,7,5,5,10,4,7,4,4,4,8,6,3,1,0,0,4,5,1,0,1,1,0,0
VOLKSWAGEN,GOLF 1.8 GTI 8V,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOLKSWAGEN,GOLF 1.8 GTI 8V 5DR,2,1,50,1,50,0,0,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOLKSWAGEN,GOLF 1.8 GTI TURBO 150BHP 5DR,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOLKSWAGEN,GOLF 1.8 GTI TURBO 20V,1,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0
VOLKSWAGEN,GOLF 1.8GTI 25TH AN EDIT,89,30,6,59,15,8,1,22,4,22,4,15,3,15,6,10,2,10,2,23,5,5,1,16,2,17,5,5,1,1,0,0,0
VOLKSWAGEN,GOLF 1.9 GT TDI 130BHP 5DR,2,1,25,1,25,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOLKSWAGEN,GOLF 1.9 GTI TDI 150BHP 5DR,1,0,0,1,100,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOLKSWAGEN,GOLF 1.9D GT TDI 110BHP 5DR,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOLKSWAGEN,GOLF 1.9D GT TDI 115BHP 6SP,3,0,0,3,66,1,16,2,50,2,33,0,0,1,16,1,16,0,0,2,33,1,33,0,0,0,0,0,0,0,0,0,0
VOLKSWAGEN,GOLF 1.9D GT TDI 130BHP 5DR,2,0,0,2,100,0,0,1,50,2,100,0,0,0,0,1,50,0,0,2,100,0,0,1,50,0,0,0,0,1,50,0,0
VOLKSWAGEN,GOLF 1.9D TDI MATCH 105BHP,1,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0
VOLKSWAGEN,GOLF 1.9D TDI S 105BHP 5DR,1,0,0,1,100,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0
VOLKSWAGEN,GOLF 1.9D TDI SE 100BHP 5DR,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOLKSWAGEN,GOLF 2.0 GT TDI 140BHP 3DR,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOLKSWAGEN,GOLF 2.0 GT TDI 140BHP 5DR,1,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0
VOLKSWAGEN,GOLF ANNIVERSARY 1.9D TDI 3DR,3,0,0,3,33,0,0,2,22,0,0,1,11,1,11,2,22,0,0,0,0,1,11,2,22,1,11,0,0,0,0,0,0
VOLKSWAGEN,GOLF GT TDI,3,0,0,3,66,1,33,1,16,2,50,1,16,0,0,0,0,0,0,1,33,1,33,0,0,1,16,0,0,0,0,0,0
VOLKSWAGEN,GOLF GTI 16V,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOLKSWAGEN,GOLF GTI 200PS,2,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOLKSWAGEN,GOLF PLUS,120,74,4,46,2,8,0,14,0,6,0,8,0,12,0,5,0,2,0,9,0,3,0,7,0,7,0,1,0,0,0,0,0
VOLKSWAGEN,JETTA,6855,4215,0,2640,0,539,0,812,0,606,0,313,0,838,0,179,0,193,0,488,0,318,0,358,0,483,0,182,0,16,0,2,0
VOLKSWAGEN,JETTA II GL 19E LHD 4DR,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOLKSWAGEN,KOMBI,6,4,41,2,25,1,8,2,25,1,8,0,0,1,8,0,0,0,0,0,0,1,8,2,25,1,8,0,0,0,0,0,0
VOLKSWAGEN,LUPO,801,396,0,405,0,85,0,139,0,93,0,79,0,119,0,55,0,22,0,61,0,26,0,55,0,111,0,87,0,6,0,0,0
VOLKSWAGEN,MICROBUS,1,0,0,1,100,0,0,0,0,1,100,1,100,0,0,0,0,1,100,1,100,1,100,0,0,1,100,0,0,0,0,0,0
VOLKSWAGEN,MULTIVAN,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOLKSWAGEN,OTHER,1406,479,0,927,1,292,0,332,0,442,0,220,0,207,0,201,0,87,0,373,0,117,0,68,0,279,0,59,0,11,0,3,0
VOLKSWAGEN,PASSAT,52374,23898,0,28476,0,5919,0,10656,0,11188,0,3854,0,8810,0,5907,0,1659,0,9509,0,3205,0,3261,0,4524,0,2445,0,288,0,23,0
VOLKSWAGEN,PASSAT 1.8 20V TURBO SPORT 5DR,1,0,0,1,100,1,100,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOLKSWAGEN,PASSAT 1.9 TDI S 105BHP 4DR,1,0,0,1,100,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0
VOLKSWAGEN,PASSAT 1.9TDI SE 100 BHP 4DR,1,0,0,1,100,0,0,0,0,0,0,1,100,1,100,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0
VOLKSWAGEN,PASSAT 2.0 TDI SE 140BHP 4DR,2,1,50,1,50,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOLKSWAGEN,PASSAT D 1.9 TDI T/LINE 130BHP,2,1,25,1,25,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOLKSWAGEN,PASSAT D 1.9TDI SPORT 130BHP,1,0,0,1,100,1,100,1,100,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOLKSWAGEN,PASSAT D 1.9TDI T/LINE 100BHP,1,0,0,1,100,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,100,1,100,0,0,0,0,0,0
VOLKSWAGEN,PASSAT SPORT 130BHP,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOLKSWAGEN,PHAETON,22,14,21,8,14,2,5,3,4,1,1,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
VOLKSWAGEN,POLO,31560,13650,0,17910,0,3306,0,7132,0,4325,0,3446,0,4940,0,2931,0,1217,0,3443,0,1652,0,2849,0,4566,0,3737,0,138,0,13,0
VOLKSWAGEN,POLO 1.4 75BHP 5DR AUTO,1,0,0,1,100,1,100,1,100,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,100,1,100,0,0
VOLKSWAGEN,RAZORBACK,2,1,25,1,25,0,0,0,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,1,25,1,25,0,0,0,0,0,0
VOLKSWAGEN,SCIROCCO,645,490,1,155,0,25,0,47,0,24,0,7,0,52,0,5,0,1,0,11,0,17,0,17,0,8,0,7,0,1,0,1,0
VOLKSWAGEN,SHARAN,1679,531,0,1148,0,265,0,491,0,368,0,338,0,287,0,255,0,196,0,264,0,105,0,196,0,434,0,168,0,1,0,1,0
VOLKSWAGEN,SHARAN 1.9TDI S 115BHP 5DR,1,0,0,1,100,0,0,0,0,0,0,1,100,1,100,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0
VOLKSWAGEN,SHUTTLE,516,279,1,237,0,67,0,61,0,81,0,36,0,71,0,56,0,7,0,67,0,27,0,28,0,47,0,16,0,0,0,1,0
VOLKSWAGEN,TIGUAN,1248,994,0,254,0,47,0,53,0,51,0,3,0,73,0,19,0,5,0,39,0,29,0,34,0,11,0,3,0,5,0,10,0
VOLKSWAGEN,TOUAREG,910,393,0,517,0,162,0,182,0,155,0,117,0,147,0,25,0,14,0,87,0,59,0,59,0,163,0,45,0,5,0,7,0
VOLKSWAGEN,TOUAREG ALTITUDE,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOLKSWAGEN,TOURAN,2629,1254,0,1375,0,294,0,431,0,403,0,238,0,468,0,218,0,54,0,294,0,197,0,143,0,262,0,132,0,6,0,0,0
VOLKSWAGEN,TRANSPORTER,129,58,7,71,7,20,2,16,1,25,2,24,2,19,2,8,0,8,1,21,2,10,0,10,1,25,2,7,1,0,0,0,0
VOLKSWAGEN,TRANSPORTER TDI SWB 4DR,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOLKSWAGEN,UP,340,287,0,53,0,14,0,9,0,0,0,0,0,33,0,1,0,0,0,0,0,1,0,5,0,1,0,0,0,1,0,0,0
VOLKSWAGEN,VAN,3,2,22,1,11,0,0,0,0,1,11,0,0,1,11,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0
VOLKSWAGEN,VAN SWB 3000 96KW TDI 4DR A,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOLKSWAGEN,VENTO,342,67,0,275,1,67,0,110,0,113,0,70,0,95,0,40,0,149,0,100,0,37,0,22,0,89,0,36,0,6,0,0,0
VOLVO,240,27,8,10,19,19,6,7,6,6,6,5,5,5,4,3,1,0,8,6,6,6,0,0,2,2,6,5,0,0,0,0,0,0
VOLVO,340,6,3,25,3,41,2,25,1,16,0,0,0,0,0,0,0,0,2,33,0,0,0,0,0,0,1,16,0,0,0,0,0,0
VOLVO,343,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOLVO,344,1,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,1,100,0,0,0,0
VOLVO,345,2,1,50,1,50,0,0,1,50,1,50,0,0,0,0,1,50,1,50,0,0,1,50,0,0,0,0,1,50,0,0,0,0
VOLVO,40 SERIES,1800,715,0,1085,0,223,0,460,0,377,0,296,0,264,0,123,0,55,0,284,0,136,0,135,0,329,0,96,0,13,0,1,0
VOLVO,400 SERIES,38,15,9,23,11,3,1,10,6,2,0,5,2,4,1,2,0,9,4,1,0,1,0,4,1,6,2,1,0,0,0,0,0
VOLVO,70 SERIES,145,57,2,88,3,18,0,37,1,30,1,14,0,17,0,8,0,1,0,26,1,5,0,18,0,20,0,14,0,2,0,0,0
VOLVO,740,13,6,15,7,15,3,5,4,8,2,3,0,0,1,1,0,0,5,8,1,1,0,0,0,0,1,1,1,1,0,0,0,0
VOLVO,744,4,1,25,3,50,1,12,2,25,0,0,0,0,2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOLVO,745,3,1,16,2,50,2,50,1,33,0,0,1,33,0,0,0,0,1,33,0,0,0,0,1,33,1,33,0,0,0,0,0,0
VOLVO,760,2,1,50,1,50,1,50,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOLVO,80 SERIES,289,153,2,136,2,15,0,40,0,52,1,12,0,33,0,8,0,1,0,47,0,11,0,27,0,30,0,6,0,0,0,0,0
VOLVO,800 SERIES,76,31,2,45,3,10,0,22,1,17,1,2,0,8,0,5,0,5,0,12,0,2,0,4,0,6,0,2,0,0,0,0,0
VOLVO,90 SERIES,1039,382,0,657,0,112,0,248,0,187,0,78,0,97,0,35,0,21,0,181,0,67,0,92,0,331,0,43,0,9,0,6,0
VOLVO,900 SERIES,64,25,4,39,8,14,4,14,2,12,2,10,1,7,0,6,0,5,0,7,1,6,1,4,0,11,1,6,1,0,0,0,0
VOLVO,C30,515,348,1,167,0,22,0,47,0,45,0,3,0,55,0,13,0,4,0,32,0,21,0,14,0,4,0,10,0,2,0,0,0
VOLVO,C70,152,80,4,72,5,6,0,25,1,30,1,5,0,19,1,10,0,1,0,23,1,17,1,7,0,9,1,3,0,1,0,0,0
VOLVO,C70 2.0 LPT 2DR,1,0,0,1,100,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0
VOLVO,OTHER,479,163,2,316,2,60,0,129,1,125,0,54,0,56,0,26,0,18,0,106,0,26,0,46,0,141,0,22,0,2,0,1,0
VOLVO,S40,6782,3393,0,3389,0,624,0,1333,0,1118,0,557,0,877,0,329,0,108,0,810,0,476,0,326,0,651,0,281,0,29,0,3,0
VOLVO,S40 2.0 SE 4DR,2,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOLVO,S60,1715,899,0,816,0,117,0,293,0,284,0,92,0,150,0,89,0,23,0,268,0,50,0,163,0,195,0,28,0,9,0,0,0
VOLVO,S60 D5 SE 4DR A,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOLVO,S60 T5 SE AUTO,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VOLVO,S80,1172,648,0,524,0,73,0,182,0,179,0,44,0,100,0,67,0,10,0,160,0,53,0,81,0,79,0,29,0,5,0,3,0
VOLVO,V40,85,67,1,18,0,3,0,2,0,0,0,0,0,5,0,0,0,0,0,2,0,6,0,1,0,0,0,0,0,1,0,0,0
VOLVO,V50,2313,1324,0,989,0,125,0,332,0,327,0,68,0,289,0,103,0,19,0,221,0,164,0,66,0,86,0,88,0,7,0,0,0
VOLVO,V60,234,175,1,59,0,9,0,8,0,17,0,0,0,16,0,0,0,0,0,18,0,4,0,20,0,1,0,1,0,1,0,0,0
VOLVO,V70,1332,630,0,702,0,99,0,265,0,261,0,89,0,123,0,86,0,26,0,228,0,57,0,104,0,164,0,39,0,7,0,1,0
VOLVO,XC60,278,188,1,90,0,18,0,21,0,11,0,4,0,5,0,4,0,0,0,10,0,14,0,37,0,5,0,0,0,1,0,2,0
VOLVO,XC70,159,97,4,62,2,10,0,22,0,24,0,10,0,7,0,5,0,0,0,22,0,5,0,11,0,17,0,1,0,0,0,0,0
VOLVO,XC90,698,312,0,386,0,45,0,150,0,72,0,23,0,44,0,12,0,6,0,80,0,19,0,51,0,204,0,6,0,5,0,4,0
VOLVO,XC90 2.5T SE 5DR E,1,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WESTFIELD,OTHER,1,0,0,1,100,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0
YUGO,OTHER,2,1,25,1,25,0,0,1,25,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0,0,0
